Crop Name,District Name,Crop Year,Crop Season,Cultivation Area (Hectare),Production (Tonne),Yield (Tonne per Hectare),Cost of Cultivation per Hectare (INR),Revenue per Hectare (INR),Annual Rainfall (mm),Rainfall Category,Organic Phase Code,Organic Phase Label,Rainfall Category Code
Soyabean,Geyzing,2001,Kharif,1350,1100.0,0.81,7040,5541,2680,Normal,0,Conventional,1
Soyabean,Geyzing,2002,Kharif,1350,1000.0,0.74,7580,5333,2590,Normal,0,Conventional,1
Soyabean,Geyzing,2003,Kharif,1350,1100.0,0.81,8120,7252,3250,Excess,1,Transition,0
Soyabean,Geyzing,2004,Kharif,1340,1090.0,0.81,8660,7402,2790,Normal,1,Transition,1
Soyabean,Geyzing,2005,Kharif,1340,1080.0,0.81,9200,7616,2390,Deficient,1,Transition,2
Soyabean,Geyzing,2006,Kharif,1160,1160.0,1.0,10633,9750,2310,Deficient,1,Transition,2
Soyabean,Geyzing,2007,Kharif,450,400.0,0.89,12067,9333,2260,Deficient,1,Transition,2
Soyabean,Geyzing,2008,Kharif,1290,1140.0,0.88,13500,12284,2680,Normal,1,Transition,1
Soyabean,Geyzing,2009,Kharif,800,700.0,0.88,15250,12600,2130,Deficient,1,Transition,2
Soyabean,Geyzing,2010,Kharif,1200,1051.0,0.88,17000,12612,2650,Normal,1,Transition,1
Soyabean,Geyzing,2011,Kharif,1190,1040.0,0.87,19750,14420,2810,Normal,1,Transition,1
Soyabean,Geyzing,2012,Kharif,1190,1090.0,0.92,22500,20151,2250,Deficient,1,Transition,2
Soyabean,Geyzing,2013,Kharif,1210,1110.0,0.92,24500,22934,2620,Normal,1,Transition,1
Soyabean,Geyzing,2014,Kharif,1200,1102.0,0.92,26500,23509,2780,Normal,1,Transition,1
Soyabean,Geyzing,2015,Kharif,546,520.0,0.95,28500,24762,2530,Normal,1,Transition,1
Soyabean,Geyzing,2016,Kharif,480,457.0,0.95,30667,26420,2710,Normal,2,Organic,1
Soyabean,Geyzing,2017,Kharif,381,363.0,0.95,32833,29059,2600,Normal,2,Organic,1
Soyabean,Geyzing,2018,Kharif,367,350.0,0.95,35000,32416,2450,Normal,2,Organic,1
Soyabean,Geyzing,2019,Kharif,343,328.0,0.96,37500,35478,2680,Normal,2,Organic,1
Soyabean,Geyzing,2020,Kharif,338,323.0,0.96,40000,37078,2520,Normal,2,Organic,1
Soyabean,Geyzing,2021,Kharif,340,325.0,0.96,43250,37757,2770,Normal,2,Organic,1
Soyabean,Geyzing,2022,Kharif,295,284.0,0.96,46500,41397,2480,Normal,2,Organic,1
Soyabean,Mangan,1997,Kharif,400,315.0,0.79,5200,4725,2280,Normal,0,Conventional,1
Soyabean,Mangan,1998,Kharif,400,155.0,0.39,5633,2248,2140,Normal,0,Conventional,1
Soyabean,Mangan,1999,Kharif,400,266.0,0.67,6067,4190,2350,Normal,0,Conventional,1
Soyabean,Mangan,2000,Kharif,400,269.0,0.67,6500,4371,2060,Deficient,0,Conventional,2
Soyabean,Mangan,2001,Kharif,400,274.0,0.69,7040,4658,2260,Normal,0,Conventional,1
Soyabean,Mangan,2002,Kharif,400,240.0,0.6,7580,4320,2190,Normal,0,Conventional,1
Soyabean,Mangan,2003,Kharif,400,300.0,0.75,8120,6675,2760,Normal,1,Transition,1
Soyabean,Mangan,2004,Kharif,400,310.0,0.78,8660,7052,2350,Normal,1,Transition,1
Soyabean,Mangan,2005,Kharif,400,310.0,0.78,9200,7324,2020,Deficient,1,Transition,2
Soyabean,Mangan,2006,Kharif,310,310.0,1.0,10633,9750,1960,Deficient,1,Transition,2
Soyabean,Mangan,2007,Kharif,40,310.0,7.75,12067,81375,1920,Deficient,1,Transition,2
Soyabean,Mangan,2008,Kharif,300,250.0,0.83,13500,11583,2250,Normal,1,Transition,1
Soyabean,Mangan,2009,Kharif,630,520.0,0.83,15250,11886,1810,Deficient,1,Transition,2
Soyabean,Mangan,2010,Kharif,500,413.0,0.83,17000,11894,2230,Normal,1,Transition,1
Soyabean,Mangan,2011,Kharif,300,250.0,0.83,19750,13750,2370,Normal,1,Transition,1
Soyabean,Mangan,2012,Kharif,300,250.0,0.83,22500,18333,1900,Deficient,1,Transition,2
Soyabean,Mangan,2013,Kharif,300,257.0,0.86,24500,21417,2210,Normal,1,Transition,1
Soyabean,Mangan,2014,Kharif,300,257.0,0.86,26500,21931,2350,Normal,1,Transition,1
Soyabean,Mangan,2015,Kharif,302,260.0,0.86,28500,22384,2140,Normal,1,Transition,1
Soyabean,Mangan,2016,Kharif,300,260.0,0.87,30667,24050,2290,Normal,2,Organic,1
Soyabean,Mangan,2017,Kharif,302,263.0,0.87,32833,26561,2200,Normal,2,Organic,1
Soyabean,Mangan,2018,Kharif,300,261.0,0.87,35000,29571,2070,Deficient,2,Organic,2
Soyabean,Mangan,2019,Kharif,306,266.0,0.87,37500,32250,2270,Normal,2,Organic,1
Soyabean,Mangan,2020,Kharif,321,280.0,0.87,40000,33844,2130,Normal,2,Organic,1
Soyabean,Mangan,2021,Kharif,328,286.0,0.87,43250,34442,2340,Normal,2,Organic,1
Soyabean,Mangan,2022,Kharif,306,267.0,0.87,46500,37520,2100,Normal,2,Organic,1
Soyabean,Namchi,1997,Kharif,1300,1100.0,0.85,5200,5077,2750,Normal,0,Conventional,1
Soyabean,Namchi,1998,Kharif,1300,780.0,0.6,5633,3480,2580,Normal,0,Conventional,1
Soyabean,Namchi,1999,Kharif,1400,1180.0,0.84,6067,5310,2850,Normal,0,Conventional,1
Soyabean,Namchi,2000,Kharif,1400,1180.0,0.84,6500,5479,2480,Normal,0,Conventional,1
Soyabean,Namchi,2001,Kharif,1400,1150.0,0.82,7040,5586,2740,Normal,0,Conventional,1
Soyabean,Namchi,2002,Kharif,1400,1150.0,0.82,7580,5914,2650,Normal,0,Conventional,1
Soyabean,Namchi,2003,Kharif,1400,1190.0,0.85,8120,7565,3320,Excess,1,Transition,0
Soyabean,Namchi,2004,Kharif,1400,120.0,0.09,8660,780,2850,Normal,1,Transition,1
Soyabean,Namchi,2005,Kharif,140,1240.0,8.86,9200,83700,2440,Normal,1,Transition,1
Soyabean,Namchi,2006,Kharif,1020,1020.0,1.0,10633,9750,2380,Deficient,1,Transition,2
Soyabean,Namchi,2007,Kharif,1270,1110.0,0.87,12067,9177,2320,Deficient,1,Transition,2
Soyabean,Namchi,2008,Kharif,1300,1140.0,0.88,13500,12189,2740,Normal,1,Transition,1
Soyabean,Namchi,2009,Kharif,1730,1520.0,0.88,15250,12652,2190,Deficient,1,Transition,2
Soyabean,Namchi,2010,Kharif,1500,1320.0,0.88,17000,12672,2710,Normal,1,Transition,1
Soyabean,Namchi,2011,Kharif,1450,1290.0,0.89,19750,14679,2870,Normal,1,Transition,1
Soyabean,Namchi,2012,Kharif,1450,1370.0,0.94,22500,20786,2300,Deficient,1,Transition,2
Soyabean,Namchi,2013,Kharif,1450,1400.0,0.97,24500,24138,2680,Normal,1,Transition,1
Soyabean,Namchi,2014,Kharif,1460,1410.0,0.97,26500,24723,2840,Normal,1,Transition,1
Soyabean,Namchi,2015,Kharif,1310,1290.0,0.98,28500,25603,2590,Normal,1,Transition,1
Soyabean,Namchi,2016,Kharif,1270,1251.0,0.99,30667,27335,2770,Normal,2,Organic,1
Soyabean,Namchi,2017,Kharif,1268,1249.0,0.99,32833,30043,2660,Normal,2,Organic,1
Soyabean,Namchi,2018,Kharif,1268,1251.0,0.99,35000,33534,2510,Normal,2,Organic,1
Soyabean,Namchi,2019,Kharif,1250,1233.0,0.99,37500,36595,2740,Normal,2,Organic,1
Soyabean,Namchi,2020,Kharif,1268,1251.0,0.99,40000,38280,2580,Normal,2,Organic,1
Soyabean,Namchi,2021,Kharif,1244,1229.0,0.99,43250,39024,2840,Normal,2,Organic,1
Soyabean,Namchi,2022,Kharif,1168,1154.0,0.99,46500,42485,2540,Normal,2,Organic,1
Soyabean,Pakyong,2021,Kharif,1030,1032.0,1.0,43250,39577,3190,Normal,2,Organic,1
Soyabean,Pakyong,2022,Kharif,702,703.0,1.0,46500,43061,2860,Normal,2,Organic,1
Soyabean,Soreng,2022,Kharif,92,86.0,0.93,46500,40196,2480,Normal,2,Organic,1
Urad,Gangtok,1997,Kharif,980,740.0,0.76,7500,6041,3100,Normal,0,Conventional,1
Urad,Gangtok,1998,Kharif,980,740.0,0.76,8000,6343,2890,Normal,0,Conventional,1
Urad,Gangtok,1999,Kharif,980,740.0,0.76,8500,6796,3210,Normal,0,Conventional,1
Urad,Gangtok,2000,Kharif,360,180.0,0.5,9000,4700,2780,Deficient,0,Conventional,2
Urad,Gangtok,2001,Kharif,360,180.0,0.5,9700,5000,3080,Normal,0,Conventional,1
Urad,Gangtok,2002,Kharif,360,200.0,0.56,10400,6667,2970,Normal,0,Conventional,1
Urad,Gangtok,2003,Kharif,360,200.0,0.56,11100,6667,3740,Excess,1,Transition,0
Urad,Gangtok,2004,Kharif,360,230.0,0.64,11800,7667,3200,Normal,1,Transition,1
Urad,Gangtok,2005,Kharif,410,300.0,0.73,12500,9512,2750,Deficient,1,Transition,2
Urad,Gangtok,2006,Kharif,390,280.0,0.72,14167,10051,2680,Deficient,1,Transition,2
Urad,Gangtok,2007,Kharif,390,280.0,0.72,15833,12205,2610,Deficient,1,Transition,2
Urad,Gangtok,2008,Kharif,500,410.0,0.82,17500,15580,3080,Normal,1,Transition,1
Urad,Gangtok,2009,Kharif,830,710.0,0.86,20000,21557,2460,Deficient,1,Transition,2
Urad,Gangtok,2010,Kharif,900,810.0,0.9,22500,26100,3050,Normal,1,Transition,1
Urad,Gangtok,2011,Kharif,870,780.0,0.9,25750,29586,3230,Normal,1,Transition,1
Urad,Gangtok,2012,Kharif,290,280.0,0.97,29000,41517,2590,Deficient,1,Transition,2
Urad,Gangtok,2013,Kharif,290,284.0,0.98,31500,42110,3010,Normal,1,Transition,1
Urad,Gangtok,2014,Kharif,290,284.0,0.98,34000,42600,3200,Normal,1,Transition,1
Urad,Gangtok,2015,Kharif,290,290.0,1.0,36500,46250,2910,Normal,1,Transition,1
Urad,Gangtok,2016,Kharif,291,292.0,1.0,39333,50172,3120,Normal,2,Organic,1
Urad,Gangtok,2017,Kharif,287,288.0,1.0,42167,54188,3000,Normal,2,Organic,1
Urad,Gangtok,2018,Kharif,500,501.0,1.0,45000,56112,2820,Normal,2,Organic,1
Urad,Gangtok,2019,Kharif,455,459.0,1.01,48000,57501,3090,Normal,2,Organic,1
Urad,Gangtok,2020,Kharif,454,458.0,1.01,51000,60529,2900,Normal,2,Organic,1
Urad,Gangtok,2021,Kharif,456,1462.0,3.21,54500,201987,3190,Normal,2,Organic,1
Urad,Gangtok,2022,Kharif,241,244.0,1.01,58000,66822,2860,Normal,2,Organic,1
Urad,Geyzing,1997,Kharif,1700,1300.0,0.76,7500,6118,2700,Normal,0,Conventional,1
Urad,Geyzing,1998,Kharif,1700,1280.0,0.75,8000,6325,2500,Normal,0,Conventional,1
Urad,Geyzing,1999,Kharif,1700,1280.0,0.75,8500,6776,2780,Normal,0,Conventional,1
Urad,Geyzing,2000,Kharif,1700,1279.0,0.75,9000,7072,2420,Deficient,0,Conventional,2
Urad,Geyzing,2001,Kharif,1700,1240.0,0.73,9700,7294,2680,Normal,0,Conventional,1
Urad,Geyzing,2002,Kharif,1700,1280.0,0.75,10400,9035,2590,Normal,0,Conventional,1
Urad,Geyzing,2003,Kharif,1700,1290.0,0.76,11100,9106,3250,Excess,1,Transition,0
Urad,Geyzing,2004,Kharif,1700,1290.0,0.76,11800,9106,2790,Normal,1,Transition,1
Urad,Geyzing,2005,Kharif,174,1340.0,7.7,12500,100115,2390,Deficient,1,Transition,2
Urad,Geyzing,2006,Kharif,1800,1410.0,0.78,14167,10967,2310,Deficient,1,Transition,2
Urad,Geyzing,2007,Kharif,190,130.0,0.68,15833,11632,2260,Deficient,1,Transition,2
Urad,Geyzing,2008,Kharif,1400,1300.0,0.93,17500,17643,2680,Normal,1,Transition,1
Urad,Geyzing,2009,Kharif,850,700.0,0.82,20000,20753,2130,Deficient,1,Transition,2
Urad,Geyzing,2010,Kharif,940,780.0,0.83,22500,24064,2650,Normal,1,Transition,1
Urad,Geyzing,2011,Kharif,830,700.0,0.84,25750,27831,2810,Normal,1,Transition,1
Urad,Geyzing,2012,Kharif,1220,1060.0,0.87,29000,37361,2250,Deficient,1,Transition,2
Urad,Geyzing,2013,Kharif,1230,1070.0,0.87,31500,37407,2620,Normal,1,Transition,1
Urad,Geyzing,2014,Kharif,1210,1053.0,0.87,34000,37856,2780,Normal,1,Transition,1
Urad,Geyzing,2015,Kharif,914,811.0,0.89,36500,41038,2530,Normal,1,Transition,1
Urad,Geyzing,2016,Kharif,711,632.0,0.89,39333,44444,2710,Normal,2,Organic,1
Urad,Geyzing,2017,Kharif,703,626.0,0.89,42167,48085,2600,Normal,2,Organic,1
Urad,Geyzing,2018,Kharif,518,461.0,0.89,45000,49838,2450,Normal,2,Organic,1
Urad,Geyzing,2019,Kharif,634,565.0,0.89,48000,50797,2680,Normal,2,Organic,1
Urad,Geyzing,2020,Kharif,634,570.0,0.9,51000,53943,2520,Normal,2,Organic,1
Urad,Geyzing,2021,Kharif,638,574.0,0.9,54500,56680,2770,Normal,2,Organic,1
Urad,Geyzing,2022,Kharif,342,315.0,0.92,58000,60789,2480,Normal,2,Organic,1
Urad,Mangan,1997,Kharif,20,10.0,0.5,7500,4000,2280,Normal,0,Conventional,1
Urad,Mangan,1998,Kharif,20,9.0,0.45,8000,3780,2140,Normal,0,Conventional,1
Urad,Mangan,1999,Kharif,20,9.0,0.45,8500,4050,2350,Normal,0,Conventional,1
Urad,Mangan,2000,Kharif,20,9.0,0.45,9000,4230,2060,Deficient,0,Conventional,2
Urad,Mangan,2001,Kharif,20,9.0,0.45,9700,4500,2260,Normal,0,Conventional,1
Urad,Mangan,2002,Kharif,20,10.0,0.5,10400,6000,2190,Normal,0,Conventional,1
Urad,Mangan,2003,Kharif,20,10.0,0.5,11100,6000,2760,Normal,1,Transition,1
Urad,Mangan,2004,Kharif,20,10.0,0.5,11800,6000,2350,Normal,1,Transition,1
Urad,Mangan,2005,Kharif,20,10.0,0.5,12500,6500,2020,Deficient,1,Transition,2
Urad,Mangan,2006,Kharif,20,40.0,2.0,14167,28000,1960,Deficient,1,Transition,2
Urad,Mangan,2007,Kharif,20,110.0,5.5,15833,93500,1920,Deficient,1,Transition,2
Urad,Mangan,2008,Kharif,20,16.0,0.8,17500,15200,2250,Normal,1,Transition,1
Urad,Mangan,2009,Kharif,330,270.0,0.82,20000,20618,1810,Deficient,1,Transition,2
Urad,Mangan,2010,Kharif,260,212.0,0.82,22500,23646,2230,Normal,1,Transition,1
Urad,Mangan,2011,Kharif,190,160.0,0.84,25750,27789,2370,Normal,1,Transition,1
Urad,Mangan,2020,Kharif,67,63.0,0.94,51000,56418,2130,Normal,2,Organic,1
Urad,Mangan,2021,Kharif,72,68.0,0.94,54500,59500,2340,Normal,2,Organic,1
Urad,Namchi,1997,Kharif,1700,1250.0,0.74,7500,5882,2750,Normal,0,Conventional,1
Urad,Namchi,1998,Kharif,1700,1020.0,0.6,8000,5040,2580,Normal,0,Conventional,1
Urad,Namchi,1999,Kharif,1700,1280.0,0.75,8500,6776,2850,Normal,0,Conventional,1
Urad,Namchi,2000,Kharif,1700,1280.0,0.75,9000,7078,2480,Normal,0,Conventional,1
Urad,Namchi,2001,Kharif,1700,1280.0,0.75,9700,7529,2740,Normal,0,Conventional,1
Urad,Namchi,2002,Kharif,1700,1300.0,0.76,10400,9176,2650,Normal,0,Conventional,1
Urad,Namchi,2003,Kharif,1700,1310.0,0.77,11100,9247,3320,Excess,1,Transition,0
Urad,Namchi,2004,Kharif,1700,1310.0,0.77,11800,9247,2850,Normal,1,Transition,1
Urad,Namchi,2005,Kharif,170,1330.0,7.82,12500,101706,2440,Normal,1,Transition,1
Urad,Namchi,2006,Kharif,1340,1050.0,0.78,14167,10970,2380,Deficient,1,Transition,2
Urad,Namchi,2007,Kharif,1500,1320.0,0.88,15833,14960,2320,Deficient,1,Transition,2
Urad,Namchi,2008,Kharif,1300,1100.0,0.85,17500,16077,2740,Normal,1,Transition,1
Urad,Namchi,2009,Kharif,1590,1350.0,0.85,20000,21396,2190,Deficient,1,Transition,2
Urad,Namchi,2010,Kharif,1600,141.0,0.09,22500,2556,2710,Normal,1,Transition,1
Urad,Namchi,2011,Kharif,1530,1360.0,0.89,25750,29333,2870,Normal,1,Transition,1
Urad,Namchi,2012,Kharif,1760,1570.0,0.89,29000,38358,2300,Deficient,1,Transition,2
Urad,Namchi,2013,Kharif,1760,1600.0,0.91,31500,39091,2680,Normal,1,Transition,1
Urad,Namchi,2014,Kharif,1730,1577.0,0.91,34000,39653,2840,Normal,1,Transition,1
Urad,Namchi,2015,Kharif,1700,1581.0,0.93,36500,43012,2590,Normal,1,Transition,1
Urad,Namchi,2016,Kharif,1720,1602.0,0.93,39333,46570,2770,Normal,2,Organic,1
Urad,Namchi,2017,Kharif,1700,1583.0,0.93,42167,50284,2660,Normal,2,Organic,1
Urad,Namchi,2018,Kharif,1700,1583.0,0.93,45000,52146,2510,Normal,2,Organic,1
Urad,Namchi,2019,Kharif,1700,1588.0,0.93,48000,53245,2740,Normal,2,Organic,1
Urad,Namchi,2020,Kharif,1700,1593.0,0.94,51000,56224,2580,Normal,2,Organic,1
Urad,Namchi,2021,Kharif,1685,1584.0,0.94,54500,59224,2840,Normal,2,Organic,1
Urad,Namchi,2022,Kharif,1628,1530.0,0.94,58000,62027,2540,Normal,2,Organic,1
Urad,Pakyong,2022,Kharif,210,214.0,1.02,58000,67257,2860,Normal,2,Organic,1
Urad,Soreng,2022,Kharif,322,287.0,0.89,58000,58826,2480,Normal,2,Organic,1
Wheat,Gangtok,1997,Rabi,2800,5100.0,1.82,7800,8652,3100,Normal,0,Conventional,1
Wheat,Gangtok,1998,Rabi,2720,2370.0,0.87,8467,4269,2890,Normal,0,Conventional,1
Wheat,Gangtok,1999,Rabi,2550,4310.0,1.69,9133,8451,3210,Normal,0,Conventional,1
Wheat,Gangtok,2000,Rabi,1490,2150.0,1.44,9800,7359,2780,Deficient,0,Conventional,2
Wheat,Gangtok,2001,Rabi,2700,3640.0,1.35,10640,8224,3080,Normal,0,Conventional,1
Wheat,Gangtok,2002,Rabi,2530,3310.0,1.31,11480,8111,2970,Normal,0,Conventional,1
Wheat,Gangtok,2003,Rabi,1950,2470.0,1.27,12320,7980,3740,Excess,1,Transition,0
Wheat,Gangtok,2004,Rabi,1430,2280.0,1.59,13160,10204,3200,Normal,1,Transition,1
Wheat,Gangtok,2005,Rabi,1430,2800.0,1.96,14000,13706,2750,Deficient,1,Transition,2
Wheat,Gangtok,2006,Rabi,1430,2810.0,1.97,15500,14738,2680,Deficient,1,Transition,2
Wheat,Gangtok,2007,Rabi,1640,1640.0,1.0,17000,10000,2610,Deficient,1,Transition,2
Wheat,Gangtok,2008,Rabi,1250,1210.0,0.97,18500,10454,3080,Normal,1,Transition,1
Wheat,Gangtok,2009,Rabi,1730,1630.0,0.94,20250,10364,2460,Deficient,1,Transition,2
Wheat,Gangtok,2010,Rabi,1000,1180.0,1.18,22000,13216,3050,Normal,1,Transition,1
Wheat,Gangtok,2011,Rabi,900,1060.0,1.18,25000,15134,3230,Normal,1,Transition,1
Wheat,Gangtok,2012,Rabi,160,180.0,1.13,28000,15188,2590,Deficient,1,Transition,2
Wheat,Gangtok,2013,Rabi,150,170.0,1.13,30500,15867,3010,Normal,1,Transition,1
Wheat,Gangtok,2014,Rabi,150,170.0,1.13,33000,16433,3200,Normal,1,Transition,1
Wheat,Gangtok,2015,Rabi,143,162.0,1.13,35500,17276,2910,Normal,1,Transition,1
Wheat,Gangtok,2016,Rabi,120,137.0,1.14,38333,18552,3120,Normal,2,Organic,1
Wheat,Gangtok,2017,Rabi,120,137.0,1.14,41167,19808,3000,Normal,2,Organic,1
Wheat,Gangtok,2018,Rabi,113,129.0,1.14,44000,21005,2820,Normal,2,Organic,1
Wheat,Gangtok,2019,Rabi,113,130.0,1.15,46500,22146,3090,Normal,2,Organic,1
Wheat,Gangtok,2020,Rabi,104,120.0,1.15,49000,22788,2900,Normal,2,Organic,1
Wheat,Gangtok,2021,Rabi,103,119.0,1.16,52300,23280,3190,Normal,2,Organic,1
Wheat,Gangtok,2022,Rabi,370,420.0,1.14,55600,24405,2860,Normal,2,Organic,1
Wheat,Geyzing,1997,Rabi,2600,4694.0,1.81,7800,8576,2700,Normal,0,Conventional,1
Wheat,Geyzing,1998,Rabi,2600,2200.0,0.85,8467,4146,2500,Normal,0,Conventional,1
Wheat,Geyzing,1999,Rabi,2550,4300.0,1.69,9133,8431,2780,Normal,0,Conventional,1
Wheat,Geyzing,2000,Rabi,2720,4063.0,1.49,9800,7618,2420,Deficient,0,Conventional,2
Wheat,Geyzing,2001,Rabi,2880,4010.0,1.39,10640,8493,2680,Normal,0,Conventional,1
Wheat,Geyzing,2002,Rabi,2670,3620.0,1.36,11480,8406,2590,Normal,0,Conventional,1
Wheat,Geyzing,2003,Rabi,2670,3620.0,1.36,12320,8542,3250,Excess,1,Transition,0
Wheat,Geyzing,2004,Rabi,1960,3000.0,1.53,13160,9796,2790,Normal,1,Transition,1
Wheat,Geyzing,2005,Rabi,1960,3250.0,1.66,14000,11607,2390,Deficient,1,Transition,2
Wheat,Geyzing,2006,Rabi,2100,3500.0,1.67,15500,12500,2310,Deficient,1,Transition,2
Wheat,Geyzing,2007,Rabi,910,910.0,1.0,17000,10000,2260,Deficient,1,Transition,2
Wheat,Geyzing,2008,Rabi,1020,820.0,0.8,18500,8682,2680,Normal,1,Transition,1
Wheat,Geyzing,2009,Rabi,1100,800.0,0.73,20250,8000,2130,Deficient,1,Transition,2
Wheat,Geyzing,2010,Rabi,810,621.0,0.77,22000,8587,2650,Normal,1,Transition,1
Wheat,Geyzing,2011,Rabi,790,710.0,0.9,25000,11549,2810,Normal,1,Transition,1
Wheat,Geyzing,2012,Rabi,150,150.0,1.0,28000,13500,2250,Deficient,1,Transition,2
Wheat,Geyzing,2014,Rabi,40,40.0,1.0,33000,14500,2780,Normal,1,Transition,1
Wheat,Geyzing,2015,Rabi,20,21.0,1.05,35500,16012,2530,Normal,1,Transition,1
Wheat,Mangan,1997,Rabi,740,1346.0,1.82,7800,8640,2280,Normal,0,Conventional,1
Wheat,Mangan,1998,Rabi,1041,826.0,0.79,8467,3888,2140,Normal,0,Conventional,1
Wheat,Mangan,1999,Rabi,1040,1649.0,1.59,9133,7928,2350,Normal,0,Conventional,1
Wheat,Mangan,2000,Rabi,1045,1300.0,1.24,9800,6344,2060,Deficient,0,Conventional,2
Wheat,Mangan,2001,Rabi,1050,785.0,0.75,10640,4560,2260,Normal,0,Conventional,1
Wheat,Mangan,2002,Rabi,1050,1050.0,1.0,11480,6200,2190,Normal,0,Conventional,1
Wheat,Mangan,2003,Rabi,105,106.0,1.01,12320,6360,2760,Normal,1,Transition,1
Wheat,Mangan,2004,Rabi,850,900.0,1.06,13160,6776,2350,Normal,1,Transition,1
Wheat,Mangan,2005,Rabi,850,900.0,1.06,14000,7412,2020,Deficient,1,Transition,2
Wheat,Mangan,2006,Rabi,850,900.0,1.06,15500,7941,1960,Deficient,1,Transition,2
Wheat,Mangan,2007,Rabi,40,40.0,1.0,17000,10000,1920,Deficient,1,Transition,2
Wheat,Mangan,2008,Rabi,380,320.0,0.84,18500,9095,2250,Normal,1,Transition,1
Wheat,Mangan,2009,Rabi,810,980.0,1.21,20250,13309,1810,Deficient,1,Transition,2
Wheat,Mangan,2010,Rabi,470,498.0,1.06,22000,11867,2230,Normal,1,Transition,1
Wheat,Mangan,2011,Rabi,440,470.0,1.07,25000,13726,2370,Normal,1,Transition,1
Wheat,Mangan,2012,Rabi,50,50.0,1.0,28000,13500,1900,Deficient,1,Transition,2
Wheat,Mangan,2013,Rabi,50,45.0,0.9,30500,12600,2210,Normal,1,Transition,1
Wheat,Mangan,2014,Rabi,50,50.0,1.0,33000,14500,2350,Normal,1,Transition,1
Wheat,Mangan,2015,Rabi,50,45.0,0.9,35500,13725,2140,Normal,1,Transition,1
Wheat,Mangan,2016,Rabi,50,46.0,0.92,38333,14950,2290,Normal,2,Organic,1
Wheat,Mangan,2017,Rabi,52,48.0,0.92,41167,16015,2200,Normal,2,Organic,1
Wheat,Mangan,2018,Rabi,50,47.0,0.94,44000,17296,2070,Deficient,2,Organic,2
Wheat,Mangan,2019,Rabi,52,48.0,0.92,46500,17769,2270,Normal,2,Organic,1
Wheat,Namchi,1997,Rabi,1950,3060.0,1.57,7800,7454,2750,Normal,0,Conventional,1
Wheat,Namchi,1998,Rabi,1580,1020.0,0.65,8467,3163,2580,Normal,0,Conventional,1
Wheat,Namchi,1999,Rabi,1960,2590.0,1.32,9133,6607,2850,Normal,0,Conventional,1
Wheat,Namchi,2000,Rabi,1960,2590.0,1.32,9800,6739,2480,Normal,0,Conventional,1
Wheat,Namchi,2001,Rabi,2080,2050.0,0.99,10640,6012,2740,Normal,0,Conventional,1
Wheat,Namchi,2002,Rabi,2080,2420.0,1.16,11480,7213,2650,Normal,0,Conventional,1
Wheat,Namchi,2003,Rabi,2080,2490.0,1.2,12320,7542,3320,Excess,1,Transition,0
Wheat,Namchi,2004,Rabi,1500,2070.0,1.38,13160,8832,2850,Normal,1,Transition,1
Wheat,Namchi,2005,Rabi,1500,2300.0,1.53,14000,10733,2440,Normal,1,Transition,1
Wheat,Namchi,2006,Rabi,2000,3150.0,1.58,15500,11812,2380,Deficient,1,Transition,2
Wheat,Namchi,2007,Rabi,1870,1870.0,1.0,17000,10000,2320,Deficient,1,Transition,2
Wheat,Namchi,2008,Rabi,1250,1150.0,0.92,18500,9936,2740,Normal,1,Transition,1
Wheat,Namchi,2009,Rabi,1560,1310.0,0.84,20250,9237,2190,Deficient,1,Transition,2
Wheat,Namchi,2010,Rabi,370,411.0,1.11,22000,12441,2710,Normal,1,Transition,1
Wheat,Namchi,2011,Rabi,370,410.0,1.11,25000,14239,2870,Normal,1,Transition,1
Wheat,Namchi,2012,Rabi,160,170.0,1.06,28000,14344,2300,Deficient,1,Transition,2
Wheat,Namchi,2013,Rabi,160,170.0,1.06,30500,14875,2680,Normal,1,Transition,1
Wheat,Namchi,2014,Rabi,150,160.0,1.07,33000,15467,2840,Normal,1,Transition,1
Wheat,Namchi,2015,Rabi,110,118.0,1.07,35500,16359,2590,Normal,1,Transition,1
Wheat,Namchi,2016,Rabi,95,103.0,1.08,38333,17618,2770,Normal,2,Organic,1
Wheat,Pakyong,2022,Rabi,56,66.0,1.18,55600,25339,2860,Normal,2,Organic,1
